employee_id,employee_name,gender,dob,age,marital_status,city,state,phone,email,department_id,designation,education,experience_years,date_of_joining,employment_status,exit_date,monthly_basic_salary,satisfaction_score
EMP02076,Swati Sharma,Other,2003-03-02,23,Single,Delhi,Delhi,+917160286765,swati.sharma905@yahoo.com,DEP011,Intern,B.A.,0.6,2016-12-10,Resigned,2020-01-29,250000,1
EMP02077,Suresh Bansal,Male,1981-02-18,45,Married,Lucknow,Uttar Pradesh,+916184567072,suresh.bansal927@yahoo.com,DEP004,Team Lead,PhD,18.1,2026-02-20,Active,,250000,3
EMP02078,Arjun Pillai,Male,1997-02-14,29,Divorced,Bengaluru,Karnataka,634956598168762,arjun.pillai518@gmail.com,DEP005,Consultant,M.Com,16.1,2022-11-15,Active,,160000,
EMP02079,Sanjay Mishra,Other,1983-11-11,43,Divorced,Lucknow,Uttar Pradesh,+918966030022,sanjay.mishra784@hotmail.com,DEP002,Consultant,M.Com,27.6,2023-05-25,Active,,60000,1
EMP02080,Ajay Singh,Male,2002-11-25,24,Divorced,Indore,Madhya Pradesh,30349,ajay.singh428@hotmail.com,DEP003,Executive,MBA,1.6,2018-12-30,Active,,80000,1
EMP02081,Nisha Malhotra,Other,1966-05-16,60,Divorced,Ahmedabad,Gujarat,+918929705694,nisha.malhotra36@hotmail.com,DEP005,Team Lead,B.A.,25.6,2021-02-14,On Notice Period,,320000,3
EMP02082,Naveen Patel,Other,1988-02-08,38,Married,Chandigarh,Chandigarh,+917210034525,naveen.patel757@yahoo.com,DEP005,Consultant,M.Sc,20.9,2026-04-19,Resigned,,25000,3
EMP02083,Rahul Patel,Male,1981-07-12,45,Divorced,Noida,Uttar Pradesh,+917012813824,rahul.patel553@rediffmail.com,DEP003,Deputy General Manager,PhD,8.9,2022-06-19,On Notice Period,,80000,1
EMP02084,Sanjay Mishra,Male,1991-09-02,35,Divorced,Kolkata,West Bengal,+918607901268,sanjay.mishra347@hotmail.com,DEP008,Team Lead,M.Com,25.2,2026-06-17,On Notice Period,,320000,5
EMP02085,Gaurav Shetty,Other,1979-04-16,47,Married,Jaipur,Rajasthan,+916957615889,gaurav.shetty776@outlook.com,DEP003,Senior Manager,M.Sc,24.0,2020-04-21,On Notice Period,,200000,4
EMP02086,Meera Sharma,Female,1970-08-20,56,Married,Chennai,Tamil Nadu,+918114819867,meera.sharma665@rediffmail.com,DEP002,Senior Associate,B.Sc,7.0,2017-08-04,Active,,100000,4
EMP02087,Kavita Shetty,Female,1967-05-12,59,Single,Lucknow,Uttar Pradesh,+917570198080,kavita.shetty66@hotmail.com,DEP011,Consultant,B.A.,5.5,2019-11-27,Terminated,2020-07-16,250000,3
EMP02088,Kritika Singh,Other,1987-09-26,39,Married,Mumbai,Maharashtra,+918046507628,kritika.singh294@rediffmail.com,DEP008,Consultant,B.A.,26.3,2020-10-20,On Notice Period,,25000,3
EMP02089,Divya Bose,Female,1980-02-10,46,Married,Ghaziabad,Uttar Pradesh,+918488322662,divya.bose551@rediffmail.com,DEP007,Executive,B.Com,22.5,2022-10-23,Active,,60000,2
EMP02090,Aman Desai,Male,2005-05-05,21,Single,Noida,Uttar Pradesh,+917922914228,aman.desai958@hotmail.com,DEP002,General Manager,B.Tech,16.9,2016-06-01,Resigned,2020-08-14,80000,5
EMP02091,Aadhya Malhotra,Other,1977-12-24,49,Divorced,Mumbai,Maharashtra,+919977819911,aadhya.malhotra519@outlook.com,DEP009,Consultant,B.Com,20.4,2022-12-30,Resigned,2024-08-28,60000,4
EMP02092,Riya Desai,Other,1999-01-13,27,Married,Noida,Uttar Pradesh,+918962237781,riya.desai373@rediffmail.com,DEP012,Senior Analyst,B.A.,9.3,2017-08-15,Active,,25000,5
EMP02093,Manish Nair,Male,2005-09-10,21,Single,Surat,Gujarat,+918512806724,manish.nair994@gmail.com,DEP007,Analyst,Diploma,10.3,2024-08-28,Active,,60000,3
EMP02094,Suresh Desai,Male,1968-02-01,58,Married,Noida,Uttar Pradesh,+918052040657,suresh.desai904@yahoo.com,DEP002,General Manager,B.Sc,4.3,2023-06-17,Active,,35000,1
EMP02095,Swati Malhotra,Other,1971-10-24,55,Divorced,Delhi,Delhi,+916307620231,swati.malhotra58@rediffmail.com,DEP005,Analyst,PhD,13.9,2025-03-18,Terminated,,160000,1
EMP02096,Arjun Chaudhary,Male,1982-04-02,44,Divorced,Coimbatore,Tamil Nadu,+916406194772,arjun.chaudhary293@outlook.com,DEP005,Deputy General Manager,B.A.,22.7,2021-05-08,Active,,60000,1
EMP02097,Sunita Patel,Other,1986-03-06,40,Married,Ahmedabad,Gujarat,+917106825495,sunita.patel478@rediffmail.com,DEP002,Consultant,Diploma,21.4,2019-03-30,On Notice Period,,35000,3
EMP02098,Suresh Yadav,Other,1984-10-24,42,Married,Chandigarh,Chandigarh,+916906085657,suresh.yadav345@yahoo.com,DEP006,Assistant Manager,B.A.,17.1,2018-09-17,Terminated,2020-05-17,35000,3
EMP02099,Neha Desai,Female,1977-01-17,49,Single,Surat,Gujarat,+917880141558,neha.desai836@outlook.com,DEP001,Senior Manager,MBA,24.7,2017-06-12,Active,,320000,3
EMP02100,Sunita Kapoor,Female,1971-02-26,55,Married,Lucknow,Uttar Pradesh,+916585471463,sunita.kapoor50@rediffmail.com,DEP007,Senior Associate,B.Sc,14.3,2019-08-03,Active,,35000,4
EMP02101,Meera Bansal,Female,1975-10-10,51,Married,Lucknow,Uttar Pradesh,+917123012862,meera.bansal870@hotmail.com,DEP008,Deputy General Manager,M.Tech,7.1,2018-07-06,Active,,320000,5
EMP02102,Naveen Mishra,Other,1991-08-03,35,Single,Jaipur,Rajasthan,+919185229984,naveen.mishra530@yahoo.com,DEP002,Senior Manager,B.Sc,29.2,2015-03-19,On Notice Period,,130000,3
EMP02103,Karan Chopra,Other,1984-08-02,42,Single,Coimbatore,Tamil Nadu,+918358130238,karan.chopra228@yahoo.com,DEP001,Associate,B.Tech,16.9,2019-12-08,Active,,25000,3
EMP02104,Isha Desai,Female,1988-01-13,38,Single,Lucknow,Uttar Pradesh,+916414066452,isha.desai306@rediffmail.com,DEP002,Executive,Diploma,6.8,2022-12-28,On Notice Period,,130000,4
EMP02105,Ishaan Mishra,Male,1997-11-24,29,Single,Indore,Madhya Pradesh,+919830296859,ishaan.mishra532@hotmail.com,DEP010,General Manager,MBA,8.7,2019-08-18,Terminated,2023-12-14,320000,5
EMP02106,Myra Bansal,Other,1995-06-19,31,Married,Indore,Madhya Pradesh,+919017260478,myra.bansal243@rediffmail.com,DEP012,Executive,B.Com,18.5,2026-06-06,Active,,25000,5
EMP02107,Swati Ghosh,Other,1990-07-13,36,Married,Chandigarh,Chandigarh,+919401916833,swati.ghosh107@rediffmail.com,DEP006,Senior Analyst,Diploma,1.9,2020-09-08,On Notice Period,,45000,3
EMP02108,Neha Rao,Female,1969-12-26,57,Single,Indore,Madhya Pradesh,+919495023366,neha.rao394@yahoo.com,DEP007,Team Lead,Diploma,4.1,2017-05-17,Terminated,2024-03-11,60000,2
EMP02109,Saanvi Kapoor,Other,1971-02-08,55,Married,Indore,Madhya Pradesh,+918862243865,saanvi.kapoor990@yahoo.com,DEP002,Senior Analyst,B.Sc,6.6,2022-07-08,Terminated,,100000,1
EMP02110,Krishna Kapoor,Male,1971-03-19,55,Married,Kolkata,West Bengal,+919133638912,krishna.kapoor286@hotmail.com,DEP011,General Manager,PhD,23.4,2019-11-11,Terminated,2020-04-12,35000,3
EMP02111,Kritika Kumar,Other,1998-04-21,28,Divorced,Hyderabad,Telangana,+917775871381,kritika.kumar572@gmail.com,DEP008,Manager,MBA,28.0,2017-08-11,Terminated,2023-05-03,320000,3
EMP02112,Myra Verma,Female,1989-12-03,37,Divorced,Hyderabad,Telangana,+918328844617,myra.verma669@yahoo.com,DEP012,Deputy General Manager,M.Sc,29.4,2017-04-26,Active,,320000,1
EMP02113,Krishna Reddy,Male,1973-09-19,53,Divorced,Ahmedabad,Gujarat,+916919508626,,DEP001,Executive,Diploma,26.9,2018-09-20,Resigned,2021-11-16,130000,5
EMP02114,Aarav Kumar,Male,2000-01-21,26,Divorced,Ghaziabad,Uttar Pradesh,+917178437635,aarav.kumar302@outlook.com,DEP010,Manager,M.Com,28.8,2021-01-08,On Notice Period,,250000,1
EMP02115,Rahul Agarwal,Other,1971-02-15,55,Divorced,Ghaziabad,Uttar Pradesh,+919350487092,rahul.agarwal568@outlook.com,DEP003,Senior Associate,M.Tech,9.5,2020-04-27,Active,,25000,4
EMP02116,Krishna Shetty,Male,1976-03-01,50,Divorced,Ghaziabad,Uttar Pradesh,+916994155328,krishna.shetty669@hotmail.com,DEP009,Analyst,M.Sc,7.5,2016-06-26,Resigned,2019-06-14,200000,3
EMP02117,Swati Joshi,Female,1978-08-07,48,Divorced,Ghaziabad,Uttar Pradesh,+918986008262,swati.joshi528@yahoo.com,DEP004,Senior Analyst,MBA,28.0,2026-05-29,On Notice Period,,250000,3
EMP02118,Nikhil Verma,Male,1978-08-22,48,Divorced,Lucknow,Uttar Pradesh,+918427744781,nikhil.verma233@yahoo.com,DEP012,Vice President,M.Com,18.2,2021-09-06,Active,,100000,4
EMP02119,Nikhil Menon,Male,2004-11-18,22,Divorced,Ahmedabad,Gujarat,+916034804790,nikhil.menon153@outlook.com,DEP010,Analyst,B.Sc,26.3,2017-01-16,Active,,200000,5
EMP02120,Meera Mishra,Female,1968-11-24,58,Single,Jaipur,Rajasthan,+916665283287,meera.mishra773@rediffmail.com,DEP007,Team Lead,B.Sc,17.0,2020-11-23,Resigned,,160000,2
EMP02121,Krishna Verma,Other,1970-08-10,56,Divorced,Indore,Madhya Pradesh,+917129654640,krishna.verma486@rediffmail.com,DEP010,Senior Analyst,PhD,21.1,2019-05-20,On Notice Period,,45000,3
EMP02122,Meera Ghosh,Female,1990-03-08,36,Married,Indore,Madhya Pradesh,+919613478064,meera.ghosh745@yahoo.com,DEP011,Intern,B.Tech,29.5,2017-11-25,Active,,25000,1
EMP02123,saanvi shetty,Other,1977-05-17,49,Single,Chennai,Tamil Nadu,+916232363597,,DEP003,Senior Associate,M.Tech,14.7,2024-09-06,Active,,60000,1
EMP02124,Vihaan Gupta,Other,1996-06-13,30,Single,Chandigarh,Chandigarh,1234563589,vihaan.gupta79@hotmail.com,DEP007,Intern,PhD,29.7,2022-12-25,Active,,130000,4
EMP02125,Anil Joshi,Male,1969-04-03,57,Divorced,Bengaluru,Karnataka,+918912277671,anil.joshi@outlook,DEP002,Intern,B.Tech,15.6,2023-10-29,Active,,130000,1
EMP02126,Saanvi Ghosh,Female,1993-06-09,33,Married,Bengaluru,Karnataka,+917656607415,saanvi.ghosh425@gmail.com,DEP012,Consultant,B.Tech,8.6,2023-04-05,Active,,80000,5
EMP02127,VIKRAM RAO,Other,1993-09-15,33,Divorced,Chandigarh,Chandigarh,+916450241977,vikram.rao695@rediffmail.com,DEP005,Senior Analyst,PhD,19.0,2019-08-26,Terminated,2023-02-06,60000,3
EMP02128,AJAY AGARWAL,Male,2004-12-23,22,Single,Indore,Madhya Pradesh,+919794932919,ajay.agarwal884@yahoo.com,DEP004,Intern,M.Tech,7.2,2019-03-05,On Notice Period,,80000,4
EMP02129,KARAN KAPOOR,Male,1966-01-15,60,Divorced,Noida,Uttar Pradesh,+918087157082,karan.kapoor322@yahoo.com,DEP001,Associate,M.Sc,0.9,2020-12-04,On Notice Period,,160000,3
EMP02130,Kavita Mishra,Female,1984-01-20,42,Divorced,Chennai,Tamil Nadu,+919545404093,kavita.mishra407@gmail.com,DEP012,Senior Associate,B.Tech,10.4,2016-06-19,Active,,320000,4
EMP02131,Saanvi Menon,Female,1990-01-15,36,Single,Noida,Uttar Pradesh,+918186125511,saanvi.menon692@rediffmail.com,DEP012,Intern,M.Tech,21.3,2017-03-30,On Notice Period,,320000,5
EMP02132,Ananya Iyer,Female,1995-12-13,31,Divorced,Hyderabad,Telangana,+917414935527,ananya.iyer951@hotmail.com,DEP003,Associate,Diploma,9.6,2024-01-06,Active,,130000,2
EMP02133,Ritu Chopra,Female,1982-04-09,44,Single,Ghaziabad,Uttar Pradesh,+916396109775,ritu.chopra311@outlook.com,DEP007,Analyst,PhD,8.8,2020-07-25,Active,,320000,3
EMP02134,Priya Reddy,Female,2001-04-19,25,Divorced,Chennai,Tamil Nadu,+917554351749,priya.reddy350@outlook.com,DEP008,Consultant,PhD,10.7,2025-11-08,Active,,320000,5
EMP02135,Rohan Kapoor,Male,2004-12-07,22,Divorced,Nagpur,Maharashtra,+916163897370,rohan.kapoor215@rediffmail.com,DEP010,Team Lead,PhD,27.6,2016-05-05,Active,,200000,5
EMP02136,Sneha Chopra,Other,1972-02-01,54,Single,Surat,Gujarat,+918543603679,sneha.chopra21@outlook.com,DEP010,Senior Manager,B.Com,20.8,2020-02-25,On Notice Period,,160000,4
EMP02137,Kavya Gupta,Female,1997-08-17,29,Married,Ghaziabad,Uttar Pradesh,+918413115956,kavya.gupta951@gmail.com,DEP005,Deputy General Manager,Diploma,20.7,2020-10-13,Resigned,2021-04-01,80000,3
EMP02138,Kritika Bose,Female,1972-05-24,54,Divorced,Kolkata,West Bengal,+919818339223,kritika.bose498@rediffmail.com,DEP007,Vice President,B.A.,22.2,2019-09-17,Active,,250000,2
EMP02139,Aadhya Desai,Other,1998-02-02,28,Single,Chandigarh,Chandigarh,+916496533401,aadhya.desai791@hotmail.com,DEP002,General Manager,Diploma,4.5,2025-10-14,Active,,320000,3
EMP02140,Kritika Rao,Female,2004-09-03,22,Divorced,Kolkata,West Bengal,1234569572,kritika.rao726@yahoo.com,DEP006,Senior Analyst,B.A.,22.5,2025-11-16,On Notice Period,,250000,3
EMP02141,Priya Desai,Female,1985-03-02,41,Married,Noida,Uttar Pradesh,+919064178353,priya.desai442@outlook.com,DEP003,Associate,B.Com,25.8,2020-09-22,Active,,320000,3
EMP02142,Isha Reddy,Other,1970-11-21,56,Single,Jaipur,Rajasthan,+916255335920,isha.reddy461@rediffmail.com,DEP006,Senior Analyst,PhD,5.1,2024-11-26,Active,,200000,2
EMP02143,Deepak Chopra,Male,1984-09-08,42,Married,Hyderabad,Telangana,+918427137993,deepak.chopra873@gmail.com,DEP012,Intern,B.Com,21.3,2023-01-07,Active,,250000,5
EMP02144,Kavya Mishra,Female,1981-12-10,45,Single,Indore,Madhya Pradesh,+918559818090,kavya.mishra15@yahoo.com,DEP003,Senior Associate,B.Sc,1.2,2019-04-13,Active,,35000,1
EMP02145,Saanvi Shetty,Other,1988-12-04,38,Married,Pune,Maharashtra,+919406976257,saanvi.shetty109@yahoo.com,DEP004,Assistant Manager,B.Com,29.3,2017-06-27,Resigned,2022-07-02,250000,1
EMP02146,Ishaan Yadav,Male,2005-07-06,21,Single,Hyderabad,Telangana,+917044636678,ishaan.yadav26@rediffmail.com,DEP009,General Manager,M.Sc,19.9,2021-07-15,Active,,45000,2
EMP02147,Shreya Nair,Female,1980-02-05,46,Single,Kolkata,West Bengal,+919088708174,shreya.nair647@rediffmail.com,DEP012,Executive,B.Sc,5.6,2022-10-12,Active,,250000,4
EMP02148,Kritika Kumar,Other,1977-06-21,49,Married,Jaipur,Rajasthan,+916975451253,kritika.kumar575@outlook.com,DEP006,Analyst,MBA,15.5,2017-06-25,Active,,45000,3
EMP02149,Ishaan Iyer,Other,1992-10-22,34,Married,Pune,Maharashtra,+918831227043,ishaan.iyer503@yahoo.com,DEP002,Team Lead,B.A.,29.4,2021-12-27,Resigned,,250000,5
EMP02150,Karan Bose,Other,1985-03-15,41,Single,Indore,Madhya Pradesh,+916114218811,karan.bose449@rediffmail.com,DEP009,Senior Manager,B.Tech,13.1,2025-05-19,Active,,200000,4
EMP02151,Gaurav Gupta,Male,1983-07-11,43,Single,Kolkata,West Bengal,+917260845783,gaurav.gupta910@hotmail.com,DEP003,Associate,B.Tech,20.2,2024-07-23,Active,,130000,2
EMP02152,Vivaan Reddy,Male,1967-02-23,59,Divorced,Lucknow,Uttar Pradesh,+916718270826,vivaan.reddy910@yahoo.com,DEP005,Vice President,B.Tech,0.0,2019-02-10,On Notice Period,,320000,1
EMP02153,Pooja Reddy,Other,1995-06-21,31,Married,Bengaluru,Karnataka,+918441894216,pooja.reddyhotmail.com,DEP007,Assistant Manager,B.Tech,2.0,2024-03-07,Resigned,,25000,2
EMP02154,Pooja Pillai,Female,1976-03-23,50,Divorced,Noida,Uttar Pradesh,+919985055351,,DEP009,Vice President,B.Sc,15.6,2025-05-28,Active,,100000,4
EMP02155,Aman Nair,Male,1983-03-10,43,Married,Nagpur,Maharashtra,+917600097970,aman.nair857@rediffmail.com,DEP003,Consultant,B.Sc,41.7,2016-05-09,Active,,250000,3
EMP02156,Kavya Ghosh,Female,1976-12-06,50,Married,Kolkata,West Bengal,+916477779161,kavya.ghosh71@outlook.com,DEP002,Team Lead,PhD,9.2,2019-06-17,Active,,60000,2
EMP02157,Rahul Patel,Male,1985-03-24,41,Divorced,Jaipur,Rajasthan,+916872472352,rahul.patel645@gmail.com,DEP010,Associate,B.Tech,0.9,2022-02-26,Active,,35000,3
EMP02158,Isha Sharma,Female,1990-09-15,36,Single,Pune,Maharashtra,+918594971165,isha.sharma258@rediffmail.com,DEP008,Intern,B.Tech,6.7,2015-01-27,Terminated,2018-02-04,35000,5
EMP02159,Vikram Menon,Male,1984-09-08,42,Married,Indore,Madhya Pradesh,+919125759091,vikram.menon851@hotmail.com,DEP001,Vice President,PhD,0.3,2020-04-11,Terminated,2022-08-29,35000,3
EMP02160,Sneha Kapoor,Female,1985-02-11,41,Married,Chennai,Tamil Nadu,93931,sneha.kapoor441@yahoo.com,DEP008,Senior Analyst,MBA,0.1,2015-09-05,Active,,100000,4
EMP02161,Aadhya Bansal,Other,1974-07-27,52,Single,Noida,Uttar Pradesh,+919344446408,aadhya.bansal841@yahoo.com,DEP003,Senior Analyst,Diploma,9.9,2025-02-11,Resigned,,160000,2
EMP02162,Sanjay Chopra,Male,1974-05-09,52,Divorced,Noida,Uttar Pradesh,+916386539372,sanjay.chopra981@yahoo.com,DEP001,Senior Manager,Diploma,5.7,2022-10-23,Terminated,,25000,4
EMP02163,Ajay Chopra,Male,1987-05-12,39,Married,Nagpur,Maharashtra,+918760561920,ajay.chopra308@outlook.com,DEP009,Associate,B.Tech,5.4,2021-03-05,Active,,320000,3
EMP02164,Naveen Pillai,Other,1970-10-02,56,Divorced,Coimbatore,Tamil Nadu,+919475780400,naveen.pillai248@outlook.com,DEP011,Manager,B.Com,12.5,2021-07-11,Active,,25000,5
EMP02165,Riya Joshi,Other,1967-04-10,59,Divorced,Surat,Gujarat,+918167813607,riya.joshi232@outlook.com,DEP001,General Manager,M.Com,23.2,2017-06-29,Active,,200000,4
EMP02166,Neha Menon,Other,1974-05-14,52,Married,Lucknow,Uttar Pradesh,+916180727832,neha.menon268@yahoo.com,DEP001,Deputy General Manager,B.Tech,22.5,2018-07-02,Resigned,2018-10-15,130000,
EMP02167,Anil Kumar,Male,1979-03-23,47,Divorced,Ahmedabad,Gujarat,+919113306029,anil.kumar201@gmail.com,DEP012,Deputy General Manager,B.Tech,10.2,2023-02-10,Terminated,2024-06-03,35000,4
EMP02168,Swati Gupta,Other,1984-05-07,42,Single,Delhi,Delhi,+916260230091,swati.gupta588@rediffmail.com,DEP007,Senior Manager,MBA,8.5,2018-11-21,Active,,160000,2
EMP02169,Suresh Malhotra,Other,2005-01-08,21,Single,Hyderabad,Telangana,+916443270739,suresh.malhotra136@rediffmail.com,DEP009,Intern,B.Tech,23.8,2025-04-04,Active,,250000,3
EMP02170,Aarav Sharma,Other,1983-10-27,43,Divorced,Mumbai,Maharashtra,+916493553663,aarav.sharma953@hotmail.com,DEP001,Team Lead,B.Sc,4.8,2023-08-04,On Notice Period,,35000,5
EMP02171,Kavya Sharma,Female,1991-05-18,35,Married,Pune,Maharashtra,+917042562831,kavya.sharma576@outlook.com,DEP007,Consultant,B.A.,27.4,2018-06-29,Active,,320000,2
EMP02172,Ananya Rao,Other,1970-03-06,56,Single,Nagpur,Maharashtra,+919849868493,ananya.rao669@gmail.com,DEP003,Senior Analyst,B.Tech,11.8,2022-02-26,On Notice Period,,60000,3
EMP02173,Manish Verma,Other,2004-06-23,22,Divorced,Jaipur,Rajasthan,+919288014035,manish.verma764@yahoo.com,DEP003,Senior Manager,M.Tech,25.0,2023-10-21,Resigned,,45000,3
EMP02174,Rekha Desai,Other,1974-02-22,52,Married,Nagpur,Maharashtra,,rekha.desai294@hotmail.com,DEP011,Senior Analyst,B.A.,29.6,2016-03-05,Terminated,2018-08-17,25000,2
EMP02175,Aarav Singh,Male,1966-10-22,60,Divorced,Mumbai,Maharashtra,+917350654639,aarav.singh553@gmail.com,DEP009,Manager,M.Sc,27.3,2015-09-25,Active,,250000,2
EMP02176,Sarika Gupta,Female,1982-10-14,44,Married,Coimbatore,Tamil Nadu,+919916852307,sarika.gupta@@gmail.com,DEP001,Consultant,B.Com,6.7,2017-12-04,Active,,320000,4
EMP02177,Saanvi Ghosh,Female,1985-03-09,41,Married,Mumbai,Maharashtra,+916735656212,saanvi.ghosh125@gmail.com,DEP006,Intern,M.Sc,7.1,2019-10-06,Active,,320000,3
EMP02178,Arjun Shetty,Other,1967-04-28,59,Married,Lucknow,Uttar Pradesh,+918655775976,arjun.shetty115@outlook.com,DEP009,Senior Associate,Diploma,21.2,2022-05-14,Terminated,,130000,4
EMP02179,Aarav Patel,Male,1997-01-01,29,Single,Bengaluru,Karnataka,+91-695146,aarav.patel363@outlook.com,DEP009,Senior Analyst,B.Com,3.4,2018-07-14,Active,,35000,5
EMP02180,Meera Mishra,Other,1995-08-17,31,Married,Delhi,Delhi,+919622583619,meera.mishra563@outlook.com,DEP004,Executive,B.Com,12.6,2015-07-22,Active,,35000,4
EMP02181,Ramesh Pillai,Male,2001-08-18,25,Married,Surat,Gujarat,+917709415721,ramesh.pillai228@outlook.com,DEP004,Vice President,MBA,20.8,2023-12-29,Terminated,2024-08-17,320000,1
EMP02182,Pooja Ghosh,Female,1980-09-21,46,Married,Kolkata,West Bengal,+919123071821,pooja.ghosh627@hotmail.com,DEP011,Intern,B.Sc,2.6,2023-10-04,On Notice Period,,80000,
EMP02183,GAURAV CHAUDHARY,Male,1992-03-10,34,Single,Surat,Gujarat,+919851759296,gaurav.chaudhary669@rediffmail.com,DEP003,Assistant Manager,B.A.,27.3,2026-05-14,Resigned,,80000,4
EMP02184,Swati Singh,Female,1981-10-27,45,Divorced,Pune,Maharashtra,+916318286286,swati.singh568@gmail.com,DEP004,Senior Manager,MBA,21.9,2018-02-12,Active,,160000,1
EMP02185,Ishaan Sharma,Male,1981-05-02,45,Divorced,Pune,Maharashtra,+919365685363,ishaan.sharma442@outlook.com,DEP011,Intern,B.Com,11.9,2020-07-15,Active,,320000,2
EMP02186,Nikhil Sharma,Other,1969-07-19,57,Divorced,Pune,Maharashtra,+919139363185,nikhil.sharma494@yahoo.com,DEP003,Senior Associate,Diploma,12.2,2016-04-29,Resigned,2018-03-31,35000,5
EMP02187,Myra Verma,Other,1982-09-02,44,Single,Ghaziabad,Uttar Pradesh,+919679473675,myra.verma100@gmail.com,DEP010,Analyst,B.Com,15.9,2025-04-01,Terminated,,100000,3
EMP02188,Aadhya Mishra,Female,1987-05-07,39,Married,Ahmedabad,Gujarat,+918940781043,aadhya.mishra616@gmail.com,DEP010,Analyst,B.A.,7.6,2022-11-28,Resigned,,60000,1
EMP02189,Nisha Verma,Other,1973-07-17,53,Single,Bengaluru,Karnataka,+919830427350,nisha.verma812@gmail.com,DEP007,Assistant Manager,M.Tech,15.5,2024-08-22,Active,,100000,2
EMP02190,Reyansh Malhotra,Other,1971-11-06,55,Married,Mumbai,Maharashtra,+917260070487,reyansh.malhotra198@outlook.com,DEP011,Consultant,M.Tech,12.6,2016-12-08,Active,,25000,4
EMP02191,Aman Bansal,Male,1996-11-22,30,Single,Jaipur,Rajasthan,+916921326511,aman.bansal537@yahoo.com,DEP001,Manager,B.Tech,25.2,2021-09-04,Active,,160000,4
EMP02192,Ramesh Menon,Other,1995-10-25,31,Divorced,Ghaziabad,Uttar Pradesh,+917661019200,ramesh.menon352@hotmail.com,DEP002,Consultant,B.Com,8.7,2026-01-30,Terminated,,160000,2
EMP02193,Kavya Patel,Female,1998-12-07,28,Single,Indore,Madhya Pradesh,+918353246969,kavya.patel262@hotmail.com,DEP003,General Manager,Diploma,24.0,2018-12-01,On Notice Period,,250000,1
EMP02194,Kavya Bose,Female,2001-08-22,25,Single,Chandigarh,Chandigarh,+917380388354,kavya.bose654@outlook.com,DEP006,General Manager,M.Tech,8.2,2015-10-17,Active,,60000,3
EMP02195,ajay rao,Other,1990-01-16,36,Divorced,Ghaziabad,Uttar Pradesh,+919032402711,ajay.rao336@hotmail.com,DEP004,Senior Associate,B.A.,9.4,2015-01-26,Resigned,2016-01-30,25000,2
EMP02196,Krishna Chaudhary,Male,1971-09-17,55,Married,Pune,Maharashtra,+916805177792,krishna.chaudhary999@gmail.com,DEP008,Executive,PhD,19.2,2015-12-25,Terminated,2017-02-04,100000,3
EMP02197,Rahul Bose,Male,1992-08-20,34,Married,Hyderabad,Telangana,+919788651612,rahul.bose303@gmail.com,DEP010,Senior Associate,B.Tech,15.6,2021-08-24,Active,,130000,1
EMP02198,Aarav Sharma,Other,1994-02-27,32,Single,Ghaziabad,Uttar Pradesh,+918247076060,aarav.sharma229@outlook.com,DEP005,Manager,M.Com,8.2,2024-05-01,Active,,45000,4
EMP02199,Isha Bose,Other,1989-11-09,37,Divorced,Mumbai,Maharashtra,+918591335388,isha.bose755@rediffmail.com,DEP003,Senior Manager,M.Sc,23.6,2018-01-29,On Notice Period,,45000,2
EMP02200,Priya Bose,Female,1998-10-17,28,Single,Nagpur,Maharashtra,+917381661827,priya.bose163@rediffmail.com,DEP011,General Manager,MBA,15.7,2021-04-01,Active,,35000,3
EMP02201,Sneha Iyer,Other,2001-07-10,25,Divorced,Hyderabad,Telangana,+917206917142,sneha.iyer@@yahoo.com,DEP003,Assistant Manager,Diploma,25.9,2019-06-08,Active,,35000,1
EMP02202,Gaurav Gupta,Male,1976-06-23,50,Divorced,Indore,Madhya Pradesh,+917032159036,gaurav.gupta653@gmail.com,DEP007,Analyst,PhD,7.9,2016-08-21,Active,,45000,3
